srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.2,49502,149.171.126.0,5190,tcp,FIN,0.299576,2054,2478,31,29,6,6,NA,52367.34375,63422.96875,22,24,255,255,3787850080,3788162318,93,103,0,0,899.818331,861.992767,1424222174,1424222174,14.249429,13.001304,0.00064899999999999995,5.37e-4,1.12e-4,0,0,NA,NA,NA,3,6,2,1,1,1,1,,0
59.166.0.5,13807,149.171.126.4,53,udp,CON,9.9e-4,130,162,31,29,0,0,dns,525252.5625,654545.5,2,2,0,0,0,0,65,81,0,0,0,0,1424249203,1424249203,0.002,0.004,0,0,0,0,0,NA,NA,NA,6,6,2,2,1,1,4,,0
59.166.0.7,18934,149.171.126.2,143,tcp,FIN,3.029767,7812,16096,31,29,30,32,NA,20458.33789,42165.61719,122,126,255,255,959792029,963994077,64,128,0,0,1495.55957,1479.345425,1424233078,1424233081,25.03657,24.230936,0.001076,8.95e-4,1.81e-4,0,0,NA,NA,NA,2,2,2,2,1,1,1,,0
59.166.0.4,34880,149.171.126.1,11284,tcp,FIN,0.015975,2438,20826,31,29,7,13,NA,1188857.625,10168889,38,40,255,255,1960259070,1971420516,64,521,0,0,25.276714,23.831154,1421946423,1421946423,0.421324,0.395,7e-4,5.66e-4,1.34e-4,0,0,0,0,0,7,4,3,2,1,1,1,,0
149.171.126.18,47439,175.45.176.1,53,udp,INT,7e-6,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424240621,1424240621,0.007,0,0,0,0,0,0,NA,NA,NA,22,22,13,13,13,13,22,,0
175.45.176.3,1043,149.171.126.18,53,udp,INT,1e-6,114,0,254,0,0,0,dns,456000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424232762,1424232762,0.001,0,0,0,0,0,2,NA,NA,NA,31,31,25,25,25,25,31,Generic,1
59.166.0.5,22467,149.171.126.5,63132,tcp,FIN,0.052114,4238,61238,31,29,7,30,NA,641670.1875,9273669,72,74,255,255,1918751117,1941685632,59,828,0,0,45.833538,44.516122,1424261853,1424261853,0.740186,0.706836,6.43e-4,5.12e-4,1.31e-4,0,0,NA,NA,NA,5,7,5,2,1,1,1,,0
59.166.0.4,52963,149.171.126.7,31454,tcp,FIN,0.02483,2958,32648,31,29,7,18,NA,933387,10308820,48,50,255,255,2496265382,361022833,62,653,0,0,32.313366,29.867732,1421965709,1421965709,0.520766,0.495735,6.6e-4,5.35e-4,1.25e-4,0,0,0,0,0,6,4,1,4,1,1,1,,0
59.166.0.8,5046,149.171.126.9,7381,tcp,FIN,0.054946,4550,73698,31,29,7,33,NA,654023.9375,10596149,78,80,255,255,178456079,2324115645,58,921,0,0,41.679402,40.287594,1421965179,1421965179,0.709273,0.687873,7.53e-4,5.97e-4,1.56e-4,0,0,0,0,0,10,9,2,4,1,1,1,,0
59.166.0.0,13259,149.171.126.5,11964,tcp,FIN,0.033033,2750,27344,31,29,7,16,NA,650985.4375,6478370.5,44,46,255,255,544483088,544749540,63,594,0,0,65.566947,62.075022,1421950082,1421950082,0.76093,0.721244,7.1e-4,5.74e-4,1.36e-4,0,0,0,0,0,4,9,3,2,1,1,1,,0
59.166.0.1,51981,149.171.126.4,55574,tcp,FIN,0.02731,3614,47722,31,29,7,24,NA,1041083.813,13754082,60,62,255,255,3772899619,3773197725,60,770,0,0,26.940195,25.998744,1424223455,1424223455,0.457017,0.437787,7.47e-4,5.96e-4,1.51e-4,0,0,NA,NA,NA,4,2,2,4,1,1,3,,0
59.166.0.5,35675,149.171.126.8,80,tcp,FIN,1.075257,1580,10168,31,29,3,5,http,10780.67871,71454.54688,12,18,255,255,1440362745,3586735859,132,565,1,3924,9896.489371,7969.602542,1421956294,1421956295,97.717091,63.216884,7.33e-4,5.67e-4,1.66e-4,0,0,1,0,0,3,2,5,3,1,1,1,,0
59.166.0.4,38468,149.171.126.9,44551,tcp,FIN,0.013001,2646,24004,31,29,7,15,NA,1589416.25,14435198,42,44,255,255,1831314446,1841192102,63,546,0,0,0,17.406847,1421939540,1421939540,0.305927,0.289488,7.13e-4,5.49e-4,1.64e-4,0,0,0,0,0,10,8,4,2,1,1,1,,0
59.166.0.3,12354,149.171.126.7,6881,tcp,FIN,0.018598,1540,1644,31,29,4,4,NA,621142.0625,668028.8125,16,18,255,255,3769051915,3773683266,96,91,0,0,74.303117,2.161096,1424252708,1424252708,1.220133,1.065823,5.95e-4,4.73e-4,1.22e-4,0,0,NA,NA,NA,6,7,8,8,5,1,6,,0
59.166.0.1,22145,149.171.126.4,19160,udp,CON,0.003341,512,304,31,29,0,0,NA,919485.1875,545944.3125,4,4,0,0,0,0,128,76,0,0,0.625554,1.057596,1424242006,1424242006,0.446333,0.754333,0,0,0,0,0,NA,NA,NA,3,14,1,2,1,1,2,,0
59.166.0.4,56336,149.171.126.5,80,tcp,FIN,0.004128,1048,824,31,29,2,2,http,1777131.875,1437984.625,8,10,255,255,3741477293,1597132798,131,82,1,83,34.390487,0.723967,1421970682,1421970682,0.539857,0.396444,7.03e-4,5.55e-4,1.48e-4,0,0,1,0,0,2,3,5,6,1,1,1,,0
59.166.0.5,64288,149.171.126.9,53,udp,CON,0.001036,146,178,31,29,0,0,dns,563706.5625,687258.6875,2,2,0,0,0,0,73,89,0,0,0,0,1424231138,1424231138,0.009,0.007,0,0,0,0,0,NA,NA,NA,2,2,5,8,2,1,3,,0
59.166.0.7,23411,149.171.126.2,21462,tcp,FIN,0.007976,2230,14370,31,29,7,11,NA,2171514.5,14013039,34,36,255,255,646436182,2802409223,66,399,0,0,0,12.540423,1421956529,1421956529,0.231667,0.217529,7.1e-4,5.77e-4,1.33e-4,0,0,0,0,0,13,8,3,4,1,1,1,,0
59.166.0.1,38994,149.171.126.6,5190,tcp,FIN,0.006342,1920,4312,31,29,6,6,NA,2312204.5,5213497.5,22,24,255,255,2628360154,2628701001,87,180,0,0,17.764144,14.184447,1421935153,1421935153,0.284857,0.24513,8.49e-4,6.93e-4,1.56e-4,0,0,0,0,0,6,3,3,2,1,1,1,,0
59.166.0.0,3373,149.171.126.3,5190,tcp,FIN,0.123055,2158,2464,31,29,6,6,NA,134508.9531,153557.3438,24,24,255,255,1515651237,3665508559,90,103,0,0,422.089129,11.924083,1424237099,1424237099,5.575045,5.327174,6.47e-4,5.21e-4,1.26e-4,0,0,NA,NA,NA,2,4,5,4,2,2,2,,0
175.45.176.3,1043,149.171.126.15,53,udp,INT,3e-6,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424246214,1424246214,0.003,0,0,0,0,0,2,NA,NA,NA,40,40,29,29,29,15,40,Generic,1
59.166.0.8,18986,149.171.126.4,24692,tcp,FIN,0.007324,2126,12618,31,29,7,10,NA,2250136.5,13377390,32,34,255,255,2501066140,2501373543,66,371,0,0,13.91829,12.09154,1424235461,1424235461,0.231967,0.210813,6.99e-4,5.77e-4,1.22e-4,0,0,NA,NA,NA,2,2,1,2,1,1,1,,0
175.45.176.3,1043,149.171.126.15,53,udp,INT,5e-6,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424246578,1424246578,0.005,0,0,0,0,0,2,NA,NA,NA,18,18,18,18,18,18,18,Generic,1
59.166.0.4,10693,149.171.126.3,111,udp,CON,0.004907,568,320,31,29,0,0,NA,694518.0625,391277.7813,4,4,0,0,0,0,142,80,0,0,1.823629,1.589105,1421939729,1421939729,1.295,1.130667,0,0,0,0,0,0,0,0,11,6,4,5,1,1,4,,0
59.166.0.9,26438,149.171.126.7,24523,tcp,FIN,0.115837,3926,57982,31,29,7,27,NA,267064.9375,3945544.25,66,68,255,255,586572088,2836700524,59,853,0,0,92.547999,91.264969,1424227995,1424227995,1.7772,1.720746,6.83e-4,5.43e-4,1.4e-4,0,0,NA,NA,NA,6,5,6,2,1,1,2,,0
149.171.126.18,1043,175.45.176.1,53,udp,INT,9e-6,264,0,60,0,0,0,dns,117333328,0,2,0,0,0,0,0,132,0,0,0,0,0,1424237417,1424237417,0.009,0,0,0,0,0,0,NA,NA,NA,14,14,14,14,14,14,14,,0
175.45.176.3,47439,149.171.126.15,53,udp,INT,9e-6,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424248081,1424248081,0.009,0,0,0,0,0,2,NA,NA,NA,32,32,18,17,17,17,32,Generic,1
59.166.0.0,16618,149.171.126.9,34141,tcp,FIN,0.071038,4238,65118,31,29,7,30,NA,470733.9688,7234325.5,72,74,255,255,3034233534,897555597,59,880,0,0,0,62.611042,1421935168,1421935169,0.99562,0.979069,6.79e-4,5.41e-4,1.38e-4,0,0,0,0,0,7,7,2,3,1,1,1,,0
59.166.0.2,20976,149.171.126.5,62912,tcp,FIN,0.066824,2958,31788,31,29,7,18,NA,346821.5313,3729558.5,48,50,255,255,960514975,3154798746,62,636,0,0,80.619442,79.119341,1424234331,1424234331,1.415085,1.354245,6.35e-4,4.62e-4,1.73e-4,0,0,NA,NA,NA,4,8,2,3,1,1,2,,0
59.166.0.4,13172,149.171.126.2,53,udp,CON,0.001094,146,178,31,29,0,0,dns,533820.875,650822.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421938641,1421938641,0.008,0.008,0,0,0,0,0,0,0,0,4,3,2,5,2,1,1,,0
59.166.0.8,58135,149.171.126.0,53,udp,CON,0.001022,146,178,31,29,0,0,dns,571428.5625,696673.1875,2,2,0,0,0,0,73,89,0,0,0,0,1424256410,1424256410,0.006,0.007,0,0,0,0,0,NA,NA,NA,1,1,1,6,1,1,1,,0
59.166.0.5,23394,149.171.126.1,53,udp,CON,0.001055,146,178,31,29,0,0,dns,553554.5,674881.5,2,2,0,0,0,0,73,89,0,0,0,0,1421961468,1421961468,0.008,0.006,0,0,0,0,0,0,0,0,4,2,2,1,1,1,1,,0
59.166.0.8,45637,149.171.126.6,9089,tcp,FIN,0.011851,2542,21848,31,29,7,14,NA,1673445.375,14397435,40,42,255,255,2667974962,522895198,64,520,0,0,17.421516,16.633552,1424249012,1424249012,0.295513,0.274951,6.93e-4,5.68e-4,1.25e-4,0,0,NA,NA,NA,6,7,1,1,1,1,4,,0
59.166.0.2,39714,149.171.126.9,22,tcp,FIN,4.123564,24448,29348,31,29,54,67,ssh,47227.10938,56694.64844,232,234,255,255,3501136519,1351799256,105,125,0,0,1394.777428,1385.243557,1421935216,1421935220,17.850927,17.694991,6.16e-4,4.91e-4,1.25e-4,0,0,0,0,0,1,1,2,1,1,1,1,,0
175.45.176.1,1043,149.171.126.14,53,udp,INT,8e-6,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424254219,1424254219,0.008,0,0,0,0,0,2,NA,NA,NA,29,29,16,16,16,16,29,Generic,1
59.166.0.2,2071,149.171.126.6,42295,tcp,FIN,0.223396,8928,320,31,29,4,1,ftp-data,296907.7188,9561.496094,14,6,255,255,2731016947,893396071,638,53,0,0,1585.5753,67.881492,1421939388,1421939389,17.184308,44.547398,5.98e-4,4.63e-4,1.35e-4,0,0,0,0,0,3,3,3,4,1,1,2,,0
59.166.0.0,36081,149.171.126.0,80,tcp,FIN,1.007816,1684,10168,31,29,3,5,http,12414.96484,76236.14063,14,18,255,255,72759959,2219179457,120,565,1,3924,8766.171723,7676.042576,1424221688,1424221689,77.497846,59.251588,6.97e-4,5.36e-4,1.61e-4,0,0,1,NA,NA,1,1,2,4,1,1,1,,0
59.166.0.6,36885,149.171.126.0,6881,tcp,FIN,10.934865,36762,1641360,31,29,55,583,NA,26855.01758,1199887.5,660,1278,255,255,3473159850,3502259644,56,1284,0,0,6172.105185,4423.785509,1424253430,1424253441,16.617867,8.569244,6.14e-4,5.01e-4,1.13e-4,0,0,NA,NA,NA,8,2,2,8,4,1,3,,0
59.166.0.2,34245,149.171.126.3,6881,tcp,FIN,1.115987,13142,548216,31,29,21,197,NA,93800.38281,3920942,228,438,255,255,1424307326,1428259559,58,1252,0,0,1278.333783,916.195787,1424243369,1424243370,4.9584,2.558555,5.84e-4,4.54e-4,1.3e-4,0,0,NA,NA,NA,4,9,6,3,2,1,5,,0
59.166.0.6,59911,149.171.126.9,111,udp,CON,0.243288,568,312,31,29,0,0,NA,14008.08984,7694.584473,4,4,0,0,0,0,142,78,0,0,107.45407,34.375289,1424224413,1424224413,75.991,24.315,0,0,0,0,0,NA,NA,NA,5,6,8,5,2,2,4,,0
59.166.0.3,13287,149.171.126.0,22,tcp,FIN,12.391952,24448,29348,31,29,54,67,ssh,15715.36133,18865.79297,232,234,255,255,1847666761,3993373574,105,125,0,0,3482.309284,3466.892857,1421934912,1421934925,53.644813,53.18109,7.35e-4,5.94e-4,1.41e-4,0,0,0,0,0,2,1,4,2,1,1,1,,0
59.166.0.1,10199,149.171.126.8,80,tcp,FIN,1.010161,1684,10168,31,29,3,5,http,12386.14356,76059.15625,14,18,255,255,584917350,585873367,120,565,1,3924,8774.442146,7682.672758,1424222161,1424222162,77.676305,59.391941,6.21e-4,4.96e-4,1.25e-4,0,0,1,NA,NA,1,3,2,1,1,1,1,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,5e-6,264,0,60,0,0,0,dns,211200000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424253712,1424253712,0.005,0,0,0,0,0,0,NA,NA,NA,31,31,22,22,22,11,31,,0
149.171.126.10,47439,175.45.176.0,53,udp,INT,3e-6,264,0,60,0,0,0,dns,352000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424260720,1424260720,0.003,0,0,0,0,0,0,NA,NA,NA,29,29,19,19,19,19,29,,0
59.166.0.0,51569,149.171.126.3,111,udp,CON,0.004561,568,312,31,29,0,0,NA,747204.5625,410436.3125,4,4,0,0,0,0,142,78,0,0,1.660995,1.440376,1424223312,1424223312,1.18,1.026,0,0,0,0,0,NA,NA,NA,6,2,5,3,1,1,5,,0
175.45.176.1,7567,149.171.126.12,3306,tcp,FIN,1.101449,608,646,254,252,2,3,NA,3980.211426,4227.158691,10,10,255,255,4065408156,2563625962,61,65,0,0,7645.282155,188.838047,1424245029,1424245030,122.280889,115.458,0.121104,0.062319,0.058785,0,1,NA,NA,NA,1,1,1,1,1,1,1,,0
59.166.0.4,3422,149.171.126.6,49563,tcp,FIN,0.028329,4014,58418,31,29,7,28,NA,1116876.75,16261499,68,70,255,255,2727477421,2727829732,59,835,0,0,22.365688,22.140888,1421938615,1421938615,0.416866,0.401043,7.79e-4,6.47e-4,1.32e-4,0,0,0,0,0,7,9,3,6,1,1,1,,0
59.166.0.0,4383,149.171.126.3,53,udp,CON,0.001022,130,162,31,29,0,0,dns,508806.2813,634050.875,2,2,0,0,0,0,65,81,0,0,0,0,1424245497,1424245497,0.001,0.007,0,0,0,0,0,NA,NA,NA,1,2,8,3,1,1,1,,0
149.171.126.15,47439,175.45.176.3,53,udp,INT,2e-6,264,0,60,0,0,0,dns,528000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424244759,1424244759,0.002,0,0,0,0,0,0,NA,NA,NA,26,26,22,22,22,22,26,,0
59.166.0.4,56896,149.171.126.1,53,udp,CON,0.001085,132,164,31,29,0,0,dns,486635.9375,604608.3125,2,2,0,0,0,0,66,82,0,0,0,0,1421960669,1421960669,0.011,0.008,0,0,0,0,0,0,0,0,3,2,3,9,1,1,1,,0
59.166.0.4,27647,149.171.126.3,80,tcp,FIN,1.00585,1580,10168,31,29,3,5,http,11524.58203,76385.14844,12,18,255,255,1470653915,1471653870,132,565,1,3924,9530.438233,7675.460571,1421947604,1421947605,91.404817,59.138823,6.74e-4,4.86e-4,1.88e-4,0,0,1,0,0,2,1,10,2,1,1,2,,0
175.45.176.0,47439,149.171.126.10,53,udp,INT,3e-6,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424259059,1424259059,0.003,0,0,0,0,0,2,NA,NA,NA,34,34,14,15,14,8,34,Generic,1
59.166.0.4,42650,149.171.126.5,48738,tcp,FIN,0.035541,2334,16822,31,29,7,12,NA,510959.1563,3687009.25,36,38,255,255,3436024879,3476570918,65,443,0,0,0,66.543266,1421961827,1421961827,1.005229,0.971528,7.17e-4,5.62e-4,1.55e-4,0,0,0,0,0,13,5,1,5,1,1,1,,0
59.166.0.7,39615,149.171.126.0,8390,tcp,FIN,0.151568,3864,2664,31,29,7,7,NA,194711.2969,134223.5938,22,22,255,255,2046271737,4195201511,176,121,0,0,589.350792,16.932244,1421964155,1421964155,7.201476,7.18781,7.67e-4,6.21e-4,1.46e-4,0,0,0,0,0,6,12,9,5,1,1,4,,0
59.166.0.0,15204,149.171.126.0,80,tcp,FIN,1.028695,1684,10168,31,29,3,5,http,12162.9834,74688.80469,14,18,255,255,320910578,322072832,120,565,1,3924,8802.256984,7708.108425,1421965168,1421965169,79.034772,60.476941,7.59e-4,5.82e-4,1.77e-4,0,0,1,0,0,3,1,1,4,1,1,1,,0
59.166.0.6,54609,149.171.126.3,143,tcp,FIN,0.171762,7816,15132,31,29,30,32,NA,361057.7188,699200.0625,122,126,255,255,3757597403,3754436151,64,120,0,0,151.623113,146.517634,1424220105,1424220105,1.490574,1.369912,6.53e-4,5.2e-4,1.33e-4,0,0,NA,NA,NA,8,12,2,4,1,1,5,,0
59.166.0.2,7605,149.171.126.8,80,tcp,FIN,1.091968,1580,10168,31,29,3,5,http,10615.69531,70361.03125,12,18,255,255,2682296171,533822104,132,565,1,3924,9567.531472,7704.354951,1421957903,1421957904,99.236912,64.200176,7.2e-4,5.61e-4,1.59e-4,0,0,1,0,0,1,2,3,4,1,1,2,,0
59.166.0.0,4046,149.171.126.7,1340,tcp,FIN,0.065578,2974,34118,31,29,7,18,NA,355363.0938,4075513.25,48,48,255,255,608536934,2775766026,62,711,0,0,83.338526,82.21291,1424257427,1424257427,1.388255,1.383298,9.15e-4,5.6e-4,3.55e-4,0,0,NA,NA,NA,10,6,3,6,1,1,3,,0
59.166.0.0,6145,149.171.126.4,6881,tcp,FIN,0.606834,13454,548216,31,29,21,197,NA,176615.0156,7210736.5,234,438,255,255,313266893,317248139,57,1252,0,0,543.527524,395.67,1424254631,1424254632,2.603034,1.3876,5.64e-4,4.5e-4,1.14e-4,0,0,NA,NA,NA,4,5,3,4,2,1,5,,0
175.45.176.3,22255,149.171.126.15,179,tcp,FIN,0.891792,1100,678,254,252,4,4,NA,9168.057617,5579.776367,14,12,255,255,1020331558,1785514407,79,57,0,0,3553.763253,99.036625,1421930493,1421930494,68.541844,73.247727,0.120224,0.086061,0.034163,0,1,0,0,0,3,3,1,1,1,1,1,,0
59.166.0.9,42055,149.171.126.8,21,tcp,FIN,2.7386,2934,3742,31,29,11,15,ftp,8407.214844,10729.56934,52,54,255,255,2700579260,2718419646,56,69,0,0,3866.184094,136.386844,1421971754,1421971757,53.691412,51.661547,6.71e-4,5.33e-4,1.38e-4,0,0,0,0,0,1,2,3,3,1,1,2,,0
59.166.0.2,35272,149.171.126.4,5190,tcp,FIN,0.006454,4908,2344,31,29,9,6,NA,5905175.5,2785249.5,34,24,255,255,1759783294,1760079613,144,98,0,0,13.290839,0.360117,1424241287,1424241287,0.208194,0.250087,6.96e-4,5.67e-4,1.29e-4,0,0,NA,NA,NA,6,10,9,1,1,1,2,,0
175.45.176.1,0,149.171.126.12,0,stp,INT,4e-6,200,0,254,0,0,0,NA,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930716,1421930716,0.004,0,0,0,0,0,2,0,0,0,14,14,4,11,4,4,4,DoS,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,5e-6,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424238990,1424238990,0.005,0,0,0,0,0,2,NA,NA,NA,47,47,44,44,44,20,47,Generic,1
59.166.0.7,53259,149.171.126.9,21,tcp,FIN,0.022463,2934,3742,31,29,11,15,ftp,1024974.438,1308106.75,52,54,255,255,1687680477,1688715118,56,69,0,0,31.021934,0.755458,1424227145,1424227145,0.434529,0.414113,6.55e-4,5.12e-4,1.43e-4,0,0,NA,1,1,1,1,5,5,1,1,5,,0
59.166.0.5,62727,149.171.126.1,111,udp,CON,0.004457,568,320,31,29,0,0,NA,764639.875,430783.0313,4,4,0,0,0,0,142,80,0,0,1.611026,1.403371,1424225879,1424225879,1.143667,0.994333,0,0,0,0,0,NA,NA,NA,5,6,5,5,1,1,6,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,2e-6,114,0,254,0,0,0,dns,228000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932232,1421932232,0.002,0,0,0,0,0,2,0,0,0,10,10,4,4,4,4,4,Generic,1
59.166.0.8,22248,149.171.126.2,16051,udp,CON,0.170147,536,304,31,29,0,0,NA,18901.30273,10720.1416,4,4,0,0,0,0,134,76,0,0,58.926508,36.296734,1424241382,1424241382,41.676332,25.667666,0,0,0,0,0,NA,NA,NA,5,7,4,2,1,1,3,,0
149.171.126.15,1043,175.45.176.3,53,udp,INT,3e-6,264,0,60,0,0,0,dns,352000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424248210,1424248210,0.003,0,0,0,0,0,0,NA,NA,NA,47,47,26,26,26,17,47,,0
59.166.0.4,10940,149.171.126.0,80,tcp,FIN,1.006865,906,1384,31,29,2,2,NA,6300.745117,9900.036133,8,10,255,255,919774314,3066192181,113,138,0,0,12000.0789,315.878906,1421967657,1421967658,143.78771,111.813664,6.81e-4,5.39e-4,1.42e-4,0,0,0,0,0,4,3,2,2,1,1,1,,0
175.45.176.0,1043,149.171.126.12,53,udp,INT,8e-6,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424224945,1424224945,0.008,0,0,0,0,0,2,NA,NA,NA,17,17,8,9,8,8,17,Generic,1
59.166.0.1,25497,149.171.126.1,20879,tcp,FIN,0.08467,3614,47722,31,29,7,24,NA,335797.8125,4436329.5,60,62,255,255,2592069168,2588168705,60,770,0,0,82.707753,79.915006,1421930493,1421930493,1.429153,1.378098,7.5e-4,5.96e-4,1.54e-4,0,0,0,0,0,10,4,3,8,1,1,1,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,7e-6,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424252812,1424252812,0.007,0,0,0,0,0,0,NA,NA,NA,10,10,10,10,10,10,10,,0
59.166.0.4,3624,149.171.126.9,53,udp,CON,0.001078,146,178,31,29,0,0,dns,541744,660482.4375,2,2,0,0,0,0,73,89,0,0,0,0,1424223287,1424223287,0.009,0.002,0,0,0,0,0,NA,NA,NA,3,1,1,3,2,1,1,,0
175.45.176.0,1121,149.171.126.19,1723,tcp,FIN,0.861625,2516,354,254,252,2,1,NA,21030.0293,2878.282227,10,8,255,255,3806376549,1046617758,252,44,0,0,5442.688636,164.342531,1424239736,1424239737,85.345556,112.282859,0.154193,0.075642,0.078551,0,1,NA,NA,NA,8,6,1,2,1,1,6, Fuzzers ,1
149.171.126.18,47439,175.45.176.3,53,udp,INT,7e-6,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424230683,1424230683,0.007,0,0,0,0,0,0,NA,NA,NA,38,38,25,25,25,25,38,,0
59.166.0.7,34582,149.171.126.2,6881,tcp,FIN,3.250484,24536,1094788,31,29,38,390,NA,60249.48828,2691323.5,436,858,255,255,4291081624,2151478237,56,1276,0,0,3607.737214,2569.940824,1424257354,1424257358,7.471671,3.792276,6.17e-4,5e-4,1.17e-4,0,0,NA,NA,NA,3,6,2,2,2,1,3,,0
59.166.0.6,1424,149.171.126.8,53,udp,CON,0.001003,146,178,31,29,0,0,dns,582253.25,709870.4375,2,2,0,0,0,0,73,89,0,0,0,0,1424229540,1424229540,0.005,0.001,0,0,0,0,0,NA,NA,NA,3,1,3,2,1,1,2,,0
59.166.0.2,42669,149.171.126.8,43455,tcp,FIN,0.006262,4536,2456,31,29,7,7,NA,5473011.5,2963909.25,18,18,255,255,2231309548,2234362850,252,136,0,0,19.061252,0.469595,1421936892,1421936892,0.350412,0.340647,5.8e-4,4.67e-4,1.13e-4,0,0,0,0,0,13,9,4,5,1,1,3,,0
149.171.126.10,1043,175.45.176.0,53,udp,INT,9e-6,264,0,60,0,0,0,dns,117333328,0,2,0,0,0,0,0,132,0,0,0,0,0,1424260109,1424260109,0.009,0,0,0,0,0,0,NA,NA,NA,31,31,31,31,31,15,31,,0
59.166.0.2,5808,149.171.126.3,5190,tcp,FIN,0.004345,1470,1728,31,29,5,4,NA,2585040.5,2955121,22,14,255,255,2562951678,417864784,67,123,0,0,12.984371,0.360634,1424261593,1424261593,0.21725,0.277615,7.49e-4,6.09e-4,1.4e-4,0,0,NA,NA,NA,6,13,6,4,1,1,2,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,4e-6,264,0,60,0,0,0,dns,264000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424252796,1424252796,0.004,0,0,0,0,0,0,NA,NA,NA,23,23,23,23,23,23,23,,0
59.166.0.5,55597,149.171.126.3,53,udp,CON,0.00104,146,178,31,29,0,0,dns,561538.4375,684615.375,2,2,0,0,0,0,73,89,0,0,0,0,1424256680,1424256680,0.009,0.007,0,0,0,0,0,NA,NA,NA,4,5,4,2,2,1,2,,0
59.166.0.2,24455,149.171.126.9,1939,tcp,FIN,0.031002,2854,29226,31,29,7,17,NA,720469.625,7384814,46,48,255,255,3705557428,1560480386,62,609,0,0,50.400347,48.87449,1421969934,1421969934,0.681689,0.646532,7.19e-4,6.05e-4,1.14e-4,0,0,0,0,0,9,4,1,5,1,1,1,,0
175.45.176.1,0,149.171.126.17,0,ax.25,INT,9e-6,200,0,254,0,0,0,NA,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424244393,1424244393,0.009,0,0,0,0,0,2,NA,NA,NA,9,9,4,3,3,3,11,DoS,1
149.171.126.14,1043,175.45.176.1,53,udp,INT,8e-6,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424254779,1424254779,0.008,0,0,0,0,0,0,NA,NA,NA,36,36,36,36,36,17,36,,0
59.166.0.8,60581,149.171.126.5,64797,tcp,FIN,0.019906,2646,25310,31,29,7,15,NA,1038079,9940722,42,44,255,255,15717432,2161421819,63,575,0,0,31.101136,29.737335,1421948163,1421948163,0.477854,0.448977,7.43e-4,5.92e-4,1.51e-4,0,0,0,0,0,5,5,2,5,1,1,1,,0
59.166.0.4,42689,149.171.126.5,53,udp,CON,0.001035,146,178,31,29,0,0,dns,564251.25,687922.75,2,2,0,0,0,0,73,89,0,0,0,0,1424235173,1424235173,0.007,0.008,0,0,0,0,0,NA,NA,NA,2,6,2,1,1,1,2,,0
59.166.0.7,12552,149.171.126.2,38154,tcp,FIN,0.053792,5070,91160,31,29,7,39,NA,745538.375,13410173,88,92,255,255,1421617914,3575046033,58,991,0,0,32.505725,32.834722,1424241687,1424241687,0.61469,0.585758,6.16e-4,4.85e-4,1.31e-4,0,0,NA,NA,NA,5,6,2,5,1,1,1,,0
